word1,word2,similarity
esas,esto,0.3397989571094513
esas,estos,0.36063528060913086
esas,estoy,0.21609632670879364
esas,estuve,0.20906378328800201
esas,estuviera,0.15447035431861877
esas,estuvierais,0.1375373899936676
esas,estuvieran,0.2508732080459595
esas,estuvieras,0.1729910969734192
esas,estuvieron,0.2247743308544159
esas,estuviese,0.12756618857383728
esas,estuvieseis,0.09997621923685074
esas,estuviesen,0.2406766563653946
esas,estuvieses,0.14673925936222076
esas,estuvimos,0.17222513258457184
esas,estuviste,0.21822237968444824
esas,estuvisteis,0.1625518649816513
esas,estuviéramos,0.17136751115322113
esas,estuviésemos,0.14832806587219238
esas,estuvo,0.11223886907100677
esas,está,0.14010219275951385
esas,estábamos,0.20342564582824707
esas,estáis,0.15029878914356232
esas,están,0.2957421541213989
esas,estás,0.25715309381484985
esas,esté,0.1289301961660385
esas,estéis,0.12435463815927505
esas,estén,0.25081804394721985
esas,estés,0.1475548893213272
esas,fue,0.12705440819263458
esas,fuera,0.26587074995040894
esas,fuerais,0.1514897644519806
esas,fueran,0.3612978160381317
esas,fueras,0.23519785702228546
esas,fueron,0.2973725497722626
esas,fuese,0.18869143724441528
esas,fueseis,0.13538625836372375
esas,fuesen,0.34391939640045166
esas,fueses,0.17560797929763794
esas,fui,0.19132627546787262
esas,fuimos,0.19587674736976624
esas,fuiste,0.23771831393241882
esas,fuisteis,0.18768110871315002
esas,fuéramos,0.20623597502708435
esas,fuésemos,0.18601243197917938
esas,ha,-0.006191723980009556
esas,habida,0.21198929846286774
esas,habidas,0.3177644610404968
esas,habido,0.2881072163581848
esas,habidos,0.16733378171920776
esas,habiendo,0.29745447635650635
esas,habremos,0.2117575705051422
esas,habrá,0.29318150877952576
esas,habrán,0.35867005586624146
esas,habrás,0.25581496953964233
esas,habré,0.295421838760376
esas,habréis,0.1982347071170807
esas,habría,0.2598656415939331
esas,habríais,0.13233992457389832
esas,habríamos,0.22565260529518127
esas,habrían,0.2897295355796814
esas,habrías,0.20479601621627808
esas,habéis,0.20192548632621765
esas,había,0.2319205105304718
esas,habíais,0.1794983148574829
esas,habíamos,0.22668081521987915
esas,habían,0.26615360379219055
esas,habías,0.22836755216121674
esas,han,0.3148867189884186
esas,has,0.24299095571041107
esas,hasta,0.2070140242576599
esas,hay,0.39876776933670044
esas,haya,0.2611880302429199
esas,hayamos,0.24025756120681763
esas,hayan,0.32199254631996155
esas,hayas,0.2456294149160385
esas,hayáis,0.1375986635684967
esas,he,0.06570899486541748
esas,hemos,0.25283893942832947
esas,hube,0.17942802608013153
esas,hubiera,0.24505485594272614
esas,hubierais,0.16450519859790802
esas,hubieran,0.2794992923736572
esas,hubieras,0.2193489968776703
esas,hubieron,0.2880433201789856
esas,hubiese,0.2301614135503769
esas,hubieseis,0.17624014616012573
esas,hubiesen,0.2757429778575897
esas,hubieses,0.18063569068908691
esas,hubimos,0.1265581101179123
esas,hubiste,0.08219510316848755
esas,hubisteis,0.07276805490255356
esas,hubiéramos,0.21741090714931488
esas,hubiésemos,0.21905392408370972
esas,hubo,0.293010413646698
esas,la,0.05146291106939316
esas,las,0.8261418342590332
esas,le,0.05871814116835594
esas,les,0.22389613091945648
esas,lo,0.0690496563911438
esas,los,0.23878814280033112
esas,me,0.08147719502449036
esas,mi,0.06572408229112625
esas,mis,0.5232240557670593
esas,mucho,0.21929071843624115
esas,muchos,0.24925753474235535
esas,muy,0.23124758899211884
esas,más,0.2579585611820221
esas,mí,0.12780416011810303
esas,mía,0.23860955238342285
esas,mías,0.43083029985427856
esas,mío,0.17655891180038452
esas,míos,0.1715778112411499
esas,nada,0.3088986873626709
esas,ni,0.1520901322364807
esas,no,0.1262233853340149
esas,nos,0.2914089560508728
esas,nosotras,0.3831835985183716
esas,nosotros,0.23137332499027252
esas,nuestra,0.2803129553794861
esas,nuestras,0.6671728491783142
esas,nuestro,0.1944890320301056
esas,nuestros,0.22768360376358032
esas,o,0.07023205608129501
esas,os,0.012858059257268906
esas,otra,0.4260556101799011
esas,otras,0.7409497499465942
esas,otro,0.2441462278366089
esas,otros,0.1898253858089447
esas,para,0.23308399319648743
esas,pero,0.34734046459198
esas,poco,0.19748149812221527
esas,por,0.23962804675102234
esas,porque,0.4284825325012207
esas,que,0.43174171447753906
esas,quien,0.30027490854263306
esas,quienes,0.3734092116355896
esas,qué,0.37963712215423584
esas,se,0.027075475081801414
esas,sea,0.2025216668844223
esas,seamos,0.24536633491516113
esas,sean,0.3632168769836426
esas,seas,0.1843430995941162
esas,sentid,0.06290265172719955
esas,sentida,0.1347671002149582
esas,sentidas,0.35153159499168396
esas,sentido,0.23044553399085999
esas,sentidos,0.16369664669036865
esas,seremos,0.2129012644290924
esas,será,0.13018257915973663
esas,serán,0.28431662917137146
esas,serás,0.1643020212650299
esas,seré,0.17974558472633362
esas,seréis,0.17755548655986786
esas,sería,0.23089994490146637
esas,seríais,0.20543017983436584
esas,seríamos,0.26489973068237305
esas,serían,0.35847339034080505
esas,serías,0.2876274585723877
esas,seáis,0.17222601175308228
esas,siente,0.2111404538154602
esas,sin,0.2680608630180359
esas,sintiendo,0.2117919921875
esas,sobre,0.18599273264408112
esas,sois,0.240493506193161
esas,somos,0.2774899899959564
esas,son,0.4322656989097595
esas,soy,0.23317521810531616
esas,su,0.00824758317321539
esas,sus,0.5524752736091614
esas,suya,0.24572136998176575
esas,suyas,0.481582909822464
esas,suyo,0.21903131902217865
esas,suyos,0.1607532501220703
esas,sí,0.14685828983783722
esas,también,0.37234771251678467
esas,tanto,0.3216549754142761
esas,te,0.0639364942908287
esas,tendremos,0.20504575967788696
esas,tendrá,0.14873678982257843
esas,tendrán,0.21157649159431458
esas,tendrás,0.18240410089492798
esas,tendré,0.21282438933849335
esas,tendréis,0.16240933537483215
esas,tendría,0.2545384168624878
esas,tendríais,0.18739931285381317
esas,tendríamos,0.26296037435531616
esas,tendrían,0.30658629536628723
esas,tendrías,0.24354462325572968
esas,tened,0.1294628530740738
esas,tenemos,0.27695804834365845
esas,tenga,0.21213504672050476
esas,tengamos,0.21055008471012115
esas,tengan,0.2642521262168884
esas,tengas,0.22525976598262787
esas,tengo,0.2826264500617981
esas,tengáis,0.1353255957365036
esas,tenida,0.08705354481935501
esas,tenidas,0.334513783454895
esas,tenido,0.2569054663181305
esas,tenidos,0.20202462375164032
esas,teniendo,0.24303734302520752
esas,tenéis,0.16040074825286865
esas,tenía,0.23195552825927734
esas,teníais,0.20182734727859497
esas,teníamos,0.2397090196609497
esas,tenían,0.23962567746639252
esas,tenías,0.2699972987174988
esas,ti,0.08691826462745667
esas,tiene,0.2596651315689087
esas,tienen,0.332953542470932
esas,tienes,0.27006617188453674
esas,todo,0.33264490962028503
esas,todos,0.2645038664340973
esas,tu,0.04679456725716591
esas,tus,0.4764445722103119
esas,tuve,0.2350473403930664
esas,tuviera,0.23988108336925507
esas,tuvierais,0.16069915890693665
esas,tuvieran,0.28335854411125183
esas,tuvieras,0.23244589567184448
esas,tuvieron,0.2446960210800171
esas,tuviese,0.20875424146652222
esas,tuvieseis,0.1779085397720337
esas,tuviesen,0.26568588614463806
esas,tuvieses,0.2029062807559967
esas,tuvimos,0.20482736825942993
esas,tuviste,0.24601590633392334
esas,tuvisteis,0.19438022375106812
esas,tuviéramos,0.2135009616613388
esas,tuviésemos,0.17954809963703156
esas,tuvo,0.16492736339569092
esas,tuya,0.2504822611808777
esas,tuyas,0.44030576944351196
esas,tuyo,0.171769917011261
esas,tuyos,0.16636724770069122
esas,tú,0.13275757431983948
esas,un,-0.031091632321476936
esas,una,0.4450156092643738
esas,uno,0.21359996497631073
esas,unos,0.2137177288532257
esas,vosotras,0.319696843624115
esas,vosotros,0.15392619371414185
esas,vuestra,0.1805119514465332
esas,vuestras,0.5601874589920044
esas,vuestro,0.10898926854133606
esas,vuestros,0.1912344992160797
esas,y,0.027451861649751663
esas,ya,0.10420095175504684
esas,yo,0.11828316003084183
esas,él,0.08477834612131119
esas,éramos,0.25721117854118347
ese,eso,0.5892952680587769
ese,esos,0.5158623456954956
ese,esta,0.4580310881137848
ese,estaba,0.30555135011672974
ese,estabais,0.22602105140686035
ese,estaban,0.18169419467449188
ese,estabas,0.3012278974056244
ese,estad,0.17113563418388367
ese,estada,0.23600250482559204
ese,estadas,0.22944027185440063
ese,estado,0.35985201597213745
ese,estados,0.19628922641277313
ese,estamos,0.2896411120891571
ese,estando,0.30091041326522827
ese,estar,0.2746521830558777
ese,estaremos,0.1965736746788025
ese,estará,0.21604177355766296
ese,estarán,0.15106719732284546
ese,estarás,0.21162354946136475
ese,estaré,0.23397979140281677
ese,estaréis,0.13488765060901642
ese,estaría,0.31007546186447144
ese,estaríais,0.1635582447052002
ese,estaríamos,0.2924386262893677
ese,estarían,0.2178504765033722
ese,estarías,0.27842292189598083
ese,estas,0.3425683379173279
ese,este,0.7654085159301758
ese,estemos,0.2606097161769867
ese,esto,0.5346599221229553
ese,estos,0.430204838514328
ese,estoy,0.2964607775211334
ese,estuve,0.2917114496231079
ese,estuviera,0.2933856248855591
ese,estuvierais,0.16246694326400757
ese,estuvieran,0.19140499830245972
ese,estuvieras,0.23428907990455627
ese,estuvieron,0.1790063977241516
ese,estuviese,0.265145868062973
ese,estuvieseis,0.1353880763053894
ese,estuviesen,0.17602336406707764
ese,estuvieses,0.21021677553653717
ese,estuvimos,0.19855664670467377
ese,estuviste,0.30010801553726196
ese,estuvisteis,0.1569518744945526
ese,estuviéramos,0.27096647024154663
ese,estuviésemos,0.215765118598938
ese,estuvo,0.24429532885551453
ese,está,0.28570127487182617
ese,estábamos,0.24013906717300415
ese,estáis,0.11847347766160965
ese,están,0.14297345280647278
ese,estás,0.2706693708896637
ese,esté,0.2974205017089844
ese,estéis,0.08635231852531433
ese,estén,0.15928013622760773
ese,estés,0.20825451612472534
ese,fue,0.27870863676071167
ese,fuera,0.43322449922561646
ese,fuerais,0.1071220189332962
ese,fueran,0.14990408718585968
ese,fueras,0.24533918499946594
ese,fueron,0.08786680549383163
ese,fuese,0.33024346828460693
ese,fueseis,0.07307170331478119
ese,fuesen,0.12090466916561127
ese,fueses,0.18707719445228577
ese,fui,0.21599331498146057
ese,fuimos,0.16917353868484497
ese,fuiste,0.2898666262626648
ese,fuisteis,0.1280546635389328
ese,fuéramos,0.16585445404052734
ese,fuésemos,0.163485586643219
ese,ha,0.20119334757328033
ese,habida,0.3143727779388428
ese,habidas,0.2555340826511383
ese,habido,0.3562379479408264
ese,habidos,0.1752384454011917
ese,habiendo,0.30085545778274536
ese,habremos,0.21252234280109406
ese,habrá,0.3308941125869751
ese,habrán,0.22268009185791016
ese,habrás,0.23946844041347504
ese,habré,0.2510194182395935
ese,habréis,0.11575757712125778
ese,habría,0.304546058177948
ese,habríais,0.13697762787342072
ese,habríamos,0.24077695608139038
ese,habrían,0.16525694727897644
ese,habrías,0.22627830505371094
ese,habéis,0.14900532364845276
ese,había,0.26008549332618713
ese,habíais,0.1725258231163025
ese,habíamos,0.24432983994483948
ese,habían,0.15780380368232727
ese,habías,0.25933653116226196
ese,han,0.17531698942184448
ese,has,0.2678520381450653
ese,hasta,0.40949273109436035
ese,hay,0.38332319259643555
ese,haya,0.304751992225647
ese,hayamos,0.22986745834350586
ese,hayan,0.19796717166900635
ese,hayas,0.23328307271003723
ese,hayáis,0.09885234385728836
ese,he,0.2251032292842865
ese,hemos,0.2421169877052307
ese,hube,0.1946410834789276
ese,hubiera,0.3075255751609802
ese,hubierais,0.16109344363212585
ese,hubieran,0.20824392139911652
ese,hubieras,0.26512274146080017
ese,hubieron,0.15653817355632782
ese,hubiese,0.292744904756546
ese,hubieseis,0.17850461602210999
ese,hubiesen,0.19141334295272827
ese,hubieses,0.23520350456237793
ese,hubimos,0.1558276265859604
ese,hubiste,0.13326936960220337
ese,hubisteis,0.06362824141979218
ese,hubiéramos,0.2289959192276001
ese,hubiésemos,0.23268604278564453
ese,hubo,0.35021448135375977
ese,la,0.1203957200050354
ese,las,0.2716934084892273
ese,le,0.14261116087436676
ese,les,0.2264043688774109
ese,lo,0.22571411728858948
ese,los,0.3275994062423706
ese,me,0.1787811517715454
ese,mi,0.2981245815753937
ese,mis,0.2588334083557129
ese,mucho,0.3499784469604492
ese,muchos,0.32283109426498413
ese,muy,0.20270496606826782
ese,más,0.21193361282348633
ese,mí,0.23741808533668518
ese,mía,0.22400310635566711
ese,mías,0.22612342238426208
ese,mío,0.32263296842575073
ese,míos,0.1657593548297882
ese,nada,0.3995968699455261
ese,ni,0.21983668208122253
ese,no,0.18578669428825378
ese,nos,0.22212311625480652
ese,nosotras,0.2624273896217346
ese,nosotros,0.32641273736953735
ese,nuestra,0.31342774629592896
ese,nuestras,0.24645251035690308
ese,nuestro,0.5446679592132568
ese,nuestros,0.2577018737792969
ese,o,0.13926810026168823
ese,os,0.07970794290304184
ese,otra,0.39726030826568604
ese,otras,0.2046922743320465
ese,otro,0.6469929218292236
ese,otros,0.26173269748687744
ese,para,0.24927473068237305
ese,pero,0.44867122173309326
ese,poco,0.37193596363067627
ese,por,0.3357653319835663
ese,porque,0.5145561695098877
ese,que,0.48997318744659424
ese,quien,0.3672172427177429
ese,quienes,0.2945520281791687
ese,qué,0.4575650095939636
ese,se,0.11229975521564484
ese,sea,0.3430047631263733
ese,seamos,0.16806578636169434
ese,sean,0.12253198772668839
ese,seas,0.19207730889320374
ese,sentid,0.25511834025382996
ese,sentida,0.1746554672718048
ese,sentidas,0.15977318584918976
ese,sentido,0.5315157771110535
ese,sentidos,0.21232357621192932
ese,seremos,0.15930289030075073
ese,será,0.2777039110660553
ese,serán,0.07622845470905304
ese,serás,0.20775574445724487
ese,seré,0.2240704745054245
ese,seréis,0.1071431040763855
ese,sería,0.35987699031829834
ese,seríais,0.11456963419914246
ese,seríamos,0.2077777087688446
ese,serían,0.14857317507266998
ese,serías,0.234867125749588
ese,seáis,0.05538186430931091
ese,siente,0.3086382746696472
ese,sin,0.40826621651649475
ese,sintiendo,0.28395289182662964
ese,sobre,0.26600006222724915
ese,sois,0.11670403927564621
ese,somos,0.19764088094234467
ese,son,0.14034545421600342
ese,soy,0.2366843819618225
ese,su,0.3115764260292053
ese,sus,0.26808494329452515
ese,suya,0.24812856316566467
ese,suyas,0.2638992667198181
ese,suyo,0.39016395807266235
ese,suyos,0.16491767764091492
ese,sí,0.24205410480499268
ese,también,0.4049823582172394
ese,tanto,0.4949803352355957
ese,te,0.1232021301984787
ese,tendremos,0.2508900761604309
ese,tendrá,0.2556486129760742
ese,tendrán,0.2145082801580429
ese,tendrás,0.22071737051010132
ese,tendré,0.2754148840904236
ese,tendréis,0.14167854189872742
ese,tendría,0.35117465257644653
ese,tendríais,0.19379951059818268
ese,tendríamos,0.32361268997192383
ese,tendrían,0.2692745327949524
ese,tendrías,0.28999194502830505
ese,tened,0.20921027660369873
ese,tenemos,0.30919158458709717
ese,tenga,0.3324497938156128
ese,tengamos,0.26055020093917847
ese,tengan,0.26293885707855225
ese,tengas,0.2635233700275421
ese,tengo,0.3013768792152405
ese,tengáis,0.12727674841880798
ese,tenida,0.17104372382164001
ese,tenidas,0.14637191593647003
ese,tenido,0.3498561978340149
ese,tenidos,0.09695960581302643
ese,teniendo,0.3254804313182831
ese,tenéis,0.1297808140516281
ese,tenía,0.29323580861091614
ese,teníais,0.20933052897453308
ese,teníamos,0.26927781105041504
ese,tenían,0.2153969705104828
ese,tenías,0.28873786330223083
ese,ti,0.17093968391418457
ese,tiene,0.332338809967041
ese,tienen,0.2631496787071228
ese,tienes,0.27890387177467346
ese,todo,0.5857001543045044
ese,todos,0.30288493633270264
ese,tu,0.2818719744682312
ese,tus,0.2469937652349472
ese,tuve,0.3179536759853363
ese,tuviera,0.3497177064418793
ese,tuvierais,0.2126157134771347
ese,tuvieran,0.29162782430648804
ese,tuvieras,0.30095577239990234
ese,tuvieron,0.23884060978889465
ese,tuviese,0.32672303915023804
ese,tuvieseis,0.21612343192100525
ese,tuviesen,0.26346975564956665
ese,tuvieses,0.27294841408729553
ese,tuvimos,0.2682667076587677
ese,tuviste,0.3490005433559418
ese,tuvisteis,0.22529180347919464
ese,tuviéramos,0.3152558207511902
ese,tuviésemos,0.24436649680137634
ese,tuvo,0.2629275619983673
ese,tuya,0.24806877970695496
ese,tuyas,0.2319217026233673
ese,tuyo,0.359491229057312
ese,tuyos,0.18099388480186462
ese,tú,0.2337077111005783
ese,un,0.4000548720359802
ese,una,0.39105185866355896
ese,uno,0.3293270170688629
ese,unos,0.3027101755142212
ese,vosotras,0.14943444728851318
ese,vosotros,0.18592719733715057
ese,vuestra,0.1787821352481842
ese,vuestras,0.16737841069698334
ese,vuestro,0.3856060802936554
ese,vuestros,0.1468939334154129
ese,y,0.0921364277601242
ese,ya,0.23193907737731934
ese,yo,0.27175211906433105
ese,él,0.22005821764469147
ese,éramos,0.19820177555084229
eso,esos,0.45237088203430176
eso,esta,0.5019593834877014
eso,estaba,0.2755686938762665
eso,estabais,0.2548670172691345
eso,estaban,0.17165639996528625
eso,estabas,0.26828765869140625
eso,estad,0.22936522960662842
eso,estada,0.13304540514945984
eso,estadas,0.15560953319072723
eso,estado,0.2272108793258667
eso,estados,0.16105931997299194
eso,estamos,0.41156139969825745
eso,estando,0.2687187194824219
eso,estar,0.3558814525604248
eso,estaremos,0.272781103849411
eso,estará,0.20903301239013672
eso,estarán,0.15529713034629822
eso,estarás,0.23824286460876465
eso,estaré,0.2904682755470276
eso,estaréis,0.22556696832180023
eso,estaría,0.351513147354126
eso,estaríais,0.20573370158672333
eso,estaríamos,0.3373621702194214
eso,estarían,0.20602720975875854
eso,estarías,0.27219560742378235
eso,estas,0.42193302512168884
eso,este,0.5352869033813477
eso,estemos,0.3645165264606476
eso,esto,0.8043152689933777
eso,estos,0.46412748098373413
eso,estoy,0.4035989046096802
eso,estuve,0.32622769474983215
eso,estuviera,0.26920756697654724
eso,estuvierais,0.20333993434906006
eso,estuvieran,0.17928463220596313
eso,estuvieras,0.22218501567840576
eso,estuvieron,0.1844681054353714
eso,estuviese,0.21662762761116028
eso,estuvieseis,0.17156171798706055
eso,estuviesen,0.14404015243053436
eso,estuvieses,0.17895303666591644
eso,estuvimos,0.2727005183696747
eso,estuviste,0.2575080990791321
eso,estuvisteis,0.19074013829231262
eso,estuviéramos,0.27581244707107544
eso,estuviésemos,0.2304527312517166
eso,estuvo,0.24772405624389648
eso,está,0.34189826250076294
eso,estábamos,0.2799742817878723
eso,estáis,0.22928501665592194
eso,están,0.21158567070960999
eso,estás,0.2905448377132416
eso,esté,0.301292359828949
eso,estéis,0.185100719332695
eso,estén,0.18867583572864532
eso,estés,0.26872333884239197
eso,fue,0.31495538353919983
eso,fuera,0.4033488631248474
eso,fuerais,0.18288838863372803
eso,fueran,0.19847998023033142
eso,fueras,0.2309969663619995
eso,fueron,0.11065694689750671
eso,fuese,0.3606523871421814
eso,fueseis,0.14207693934440613
eso,fuesen,0.15941056609153748
eso,fueses,0.17216730117797852
eso,fui,0.2959117293357849
eso,fuimos,0.2601235508918762
eso,fuiste,0.29068028926849365
eso,fuisteis,0.1916670948266983
eso,fuéramos,0.26092958450317383
eso,fuésemos,0.21149979531764984
eso,ha,0.18711905181407928
eso,habida,0.2967876195907593
eso,habidas,0.27808091044425964
eso,habido,0.3941749632358551
eso,habidos,0.22054797410964966
eso,habiendo,0.27273547649383545
eso,habremos,0.23203444480895996
eso,habrá,0.37620118260383606
eso,habrán,0.28855249285697937
eso,habrás,0.26678532361984253
eso,habré,0.287023663520813
eso,habréis,0.24034607410430908
eso,habría,0.32811176776885986
eso,habríais,0.15927691757678986
eso,habríamos,0.2659912705421448
eso,habrían,0.13458332419395447
eso,habrías,0.19300726056098938
eso,habéis,0.23149839043617249
eso,había,0.21326833963394165
eso,habíais,0.1962997317314148
eso,habíamos,0.2581906020641327
eso,habían,0.10067965090274811
eso,habías,0.21521064639091492
eso,han,0.19396010041236877
eso,has,0.24963515996932983
eso,hasta,0.3171263635158539
eso,hay,0.5148061513900757
eso,haya,0.29556378722190857
eso,hayamos,0.25222882628440857
eso,hayan,0.18639767169952393
eso,hayas,0.22398406267166138
eso,hayáis,0.1482255756855011
eso,he,0.22637532651424408
eso,hemos,0.3308994174003601
eso,hube,0.14132562279701233
eso,hubiera,0.303333044052124
eso,hubierais,0.18925204873085022
eso,hubieran,0.185323104262352
eso,hubieras,0.2240270972251892
eso,hubieron,0.1786944717168808
eso,hubiese,0.27804332971572876
eso,hubieseis,0.21377535164356232
eso,hubiesen,0.15444882214069366
eso,hubieses,0.20340484380722046
eso,hubimos,0.15289270877838135
eso,hubiste,0.06699269264936447
eso,hubisteis,0.05702567473053932
eso,hubiéramos,0.24567139148712158
eso,hubiésemos,0.22401326894760132
eso,hubo,0.35697177052497864
eso,la,0.0621400810778141
eso,las,0.2805861532688141
eso,le,0.2505452334880829
eso,les,0.39823877811431885
eso,lo,0.38399261236190796
eso,los,0.31971800327301025
eso,me,0.2590462565422058
eso,mi,0.15601138770580292
eso,mis,0.2528582513332367
eso,mucho,0.49027127027511597
eso,muchos,0.43477922677993774
eso,muy,0.35804396867752075
eso,más,0.31232163310050964
eso,mí,0.3174554109573364
eso,mía,0.35911545157432556
eso,mías,0.27857980132102966
eso,mío,0.43724149465560913
eso,míos,0.31951385736465454
eso,nada,0.6014809608459473
eso,ni,0.22342677414417267
eso,no,0.3621273934841156
eso,nos,0.38759052753448486
eso,nosotras,0.43233492970466614
eso,nosotros,0.5187438726425171
eso,nuestra,0.3042415678501129
eso,nuestras,0.26168328523635864
eso,nuestro,0.33842378854751587
eso,nuestros,0.27007055282592773
eso,o,0.09624260663986206
eso,os,0.20652888715267181
eso,otra,0.49468308687210083
eso,otras,0.3303305506706238
eso,otro,0.4865983724594116
eso,otros,0.31668004393577576
eso,para,0.3197648525238037
eso,pero,0.6933181285858154
eso,poco,0.41682493686676025
eso,por,0.4804776906967163
eso,porque,0.7543926239013672
eso,que,0.6065475940704346
eso,quien,0.4260503053665161
eso,quienes,0.3566441535949707
eso,qué,0.5765410661697388
eso,se,0.12680956721305847
eso,sea,0.4467989206314087
eso,seamos,0.3485878109931946
eso,sean,0.2270473688840866
eso,seas,0.2968793511390686
eso,sentid,0.22021545469760895
eso,sentida,0.17862537503242493
eso,sentidas,0.08391410112380981
eso,sentido,0.43338263034820557
eso,sentidos,0.2342829555273056
eso,seremos,0.261143296957016
eso,será,0.3415015935897827
eso,serán,0.1152021735906601
eso,serás,0.2302904576063156
eso,seré,0.29267916083335876
eso,seréis,0.16491326689720154
eso,sería,0.41579127311706543
eso,seríais,0.2131122201681137
eso,seríamos,0.29889732599258423
eso,serían,0.16971181333065033
eso,serías,0.20592042803764343
eso,seáis,0.18395653367042542
eso,siente,0.333071231842041
eso,sin,0.34115535020828247
eso,sintiendo,0.2638833820819855
eso,sobre,0.23593169450759888
eso,sois,0.2260282039642334
eso,somos,0.3698710799217224
eso,son,0.2640869617462158
eso,soy,0.38935208320617676
eso,su,0.0482766330242157
eso,sus,0.21200501918792725
eso,suya,0.3215264081954956
eso,suyas,0.2477913498878479
eso,suyo,0.4494151473045349
eso,suyos,0.24542021751403809
eso,sí,0.4354058504104614
eso,también,0.6082607507705688
eso,tanto,0.6081061959266663
eso,te,0.222409188747406
eso,tendremos,0.32286643981933594
eso,tendrá,0.2378808856010437
eso,tendrán,0.20978686213493347
eso,tendrás,0.2551088333129883
eso,tendré,0.31242507696151733
eso,tendréis,0.22236639261245728
eso,tendría,0.36107560992240906
eso,tendríais,0.29190728068351746
eso,tendríamos,0.38268688321113586
eso,tendrían,0.27361440658569336
eso,tendrías,0.32777559757232666
eso,tened,0.329653263092041
eso,tenemos,0.4466295540332794
eso,tenga,0.3204892873764038
eso,tengamos,0.34472164511680603
eso,tengan,0.2547452449798584
eso,tengas,0.2874961495399475
eso,tengo,0.3708086609840393
eso,tengáis,0.1938542127609253
eso,tenida,0.20015984773635864
eso,tenidas,0.13170534372329712
eso,tenido,0.3157327175140381
eso,tenidos,0.1602039486169815
eso,teniendo,0.30806583166122437
eso,tenéis,0.2504354417324066
eso,tenía,0.25696295499801636
eso,teníais,0.22203662991523743
eso,teníamos,0.30666759610176086
eso,tenían,0.1864771693944931
eso,tenías,0.28932034969329834
eso,ti,0.23610496520996094
eso,tiene,0.3562730550765991
eso,tienen,0.29953163862228394
eso,tienes,0.3452000617980957
eso,todo,0.6412220001220703
eso,todos,0.41672569513320923
eso,tu,0.0930868536233902
eso,tus,0.21003973484039307
eso,tuve,0.31341493129730225
eso,tuviera,0.28753241896629333
eso,tuvierais,0.198652982711792
eso,tuvieran,0.21947845816612244
eso,tuvieras,0.25243476033210754
eso,tuvieron,0.20103898644447327
eso,tuviese,0.24346141517162323
eso,tuvieseis,0.22392746806144714
eso,tuviesen,0.15969417989253998
eso,tuvieses,0.21219846606254578
eso,tuvimos,0.30804842710494995
eso,tuviste,0.28772974014282227
eso,tuvisteis,0.22681918740272522
eso,tuviéramos,0.3017173409461975
eso,tuviésemos,0.25555849075317383
eso,tuvo,0.20710837841033936
eso,tuya,0.32999756932258606
eso,tuyas,0.22250783443450928
eso,tuyo,0.40963494777679443
eso,tuyos,0.2703280448913574
eso,tú,0.24595095217227936
eso,un,0.11494454741477966
eso,una,0.34740620851516724
eso,uno,0.38900184631347656
eso,unos,0.30852577090263367
eso,vosotras,0.3193463087081909
eso,vosotros,0.356630802154541
eso,vuestra,0.1969522386789322
eso,vuestras,0.17283666133880615
eso,vuestro,0.21328765153884888
eso,vuestros,0.16803285479545593
eso,y,0.12462413311004639
eso,ya,0.2987893223762512
eso,yo,0.3602079749107361
eso,él,0.21328188478946686
eso,éramos,0.2902013957500458
esos,esta,0.2654837965965271
esos,estaba,0.11729925870895386
esos,estabais,0.22709235548973083
esos,estaban,0.23439492285251617
esos,estabas,0.19653722643852234
esos,estad,0.17406930029392242
esos,estada,0.17172853648662567
esos,estadas,0.2529251277446747
esos,estado,0.20972061157226562
esos,estados,0.36820513010025024
esos,estamos,0.2959889769554138
esos,estando,0.2221430391073227
esos,estar,0.22514966130256653
esos,estaremos,0.18041342496871948
esos,estará,0.04810652881860733
esos,estarán,0.18537725508213043
esos,estarás,0.12341310828924179
esos,estaré,0.1443631798028946
esos,estaréis,0.16047289967536926
esos,estaría,0.15016137063503265
esos,estaríais,0.16803881525993347
esos,estaríamos,0.24357277154922485
esos,estarían,0.24419987201690674
esos,estarías,0.16655197739601135
esos,estas,0.3223768472671509
esos,este,0.4265192151069641
esos,estemos,0.2601713240146637
esos,esto,0.3674010932445526
esos,estos,0.8604823350906372
esos,estoy,0.19200482964515686
esos,estuve,0.21734589338302612
esos,estuviera,0.1476508229970932
esos,estuvierais,0.1748020052909851
esos,estuvieran,0.2384028285741806
esos,estuvieras,0.14853928983211517
esos,estuvieron,0.2185640037059784
esos,estuviese,0.11428243666887283
esos,estuvieseis,0.16626712679862976
esos,estuviesen,0.2432524859905243
esos,estuvieses,0.15938571095466614
esos,estuvimos,0.21552857756614685
esos,estuviste,0.21034389734268188
esos,estuvisteis,0.21314316987991333
esos,estuviéramos,0.23430342972278595
esos,estuviésemos,0.2095431089401245
esos,estuvo,0.07541249692440033
esos,está,0.09783151000738144
esos,estábamos,0.23696693778038025
esos,estáis,0.17509296536445618
esos,están,0.26084500551223755
esos,estás,0.15476852655410767
esos,esté,0.12637250125408173
esos,estéis,0.1511078178882599
esos,estén,0.23100700974464417
esos,estés,0.13078120350837708
esos,fue,0.05895384028553963
esos,fuera,0.27432969212532043
esos,fuerais,0.24378523230552673
esos,fueran,0.35114365816116333
esos,fueras,0.17483532428741455
esos,fueron,0.2567026615142822
esos,fuese,0.16588978469371796
esos,fueseis,0.20007950067520142
esos,fuesen,0.3319515287876129
